full_name,age,join_date,salary$,department,score,bonus,active,comments,weird_column___name
Bob,51,2018-02-21 10:46:00,3386,Sales,D,0.0,0.0,pending,0.5430114503280845
Carol,27,2021-02-09 09:27:25,18987,Finance,C,1000.0,1.0,pending,3.522035526627256
Alice,44,2023-02-22 16:53:19,12578,IT,D,500.0,0.0,,0.3326931543532354
Eve,67,2020-03-24 03:48:28,3382,Sales,B,500.0,1.0,,0.924705664515141
Alice,44,2023-10-30 00:02:15,6535,,A,1000.0,0.0,,-0.0239341404226993
Dave,53,2020-12-14 11:12:50,19963,Sales,C,1000.0,1.0,excellent,-0.587375204729985
Alice,18,2021-06-23 21:55:52,9466,Sales,A,0.0,1.0,pending,0.0643580092759102
Alice,25,2023-08-14 20:11:27,5957,Finance,C,1500.0,1.0,,-1.4374408761565858
Dave,39,2021-08-11 01:11:55,7414,Sales,C,0.0,0.0,pending,-0.9642304618267412
Frank,18,2017-10-03 04:45:29,13460,,D,1000.0,1.0,pending,1.7810361344357617
Bob,45,2023-07-13 08:28:27,14122,Operations,B,0.0,0.0,,-0.3685196646009983
Bob,65,2019-09-15 16:12:35,7999,,B,1000.0,0.0,pending,-0.7896170945935413
Dave,33,2019-06-14 07:21:51,9797,Sales,,0.0,1.0,pending,0.1886212957385428
Dave,51,2022-06-18 21:37:20,15339,HR,C,1500.0,1.0,,0.1521105703395978
Alice,33,2017-09-13 06:36:27,16165,Finance,,0.0,1.0,ok,-0.684741053340774
Alice,56,2019-12-12 04:23:32,5966,Sales,C,1000.0,0.0,excellent,-0.0620374049243151
Dave,40,2020-02-07 20:28:55,10841,,C,1500.0,0.0,pending,1.0228041542675417
Dave,67,2022-01-25 21:24:12,7395,Operations,A,1500.0,1.0,pending,0.1123580127994945
Carol,53,2021-10-27 03:17:17,16886,,D,1000.0,1.0,ok,-2.726855726185883
Bob,28,2021-10-11 21:18:41,11602,Sales,C,500.0,0.0,pending,0.260369354780278
Bob,49,2017-11-15 22:45:38,12494,HR,A,500.0,0.0,needs review,0.9352525210625396
Carol,53,2022-10-16 05:46:46,19742,,D,1000.0,0.0,ok,0.6585727328993108
Carol,26,2018-09-11 16:21:09,5951,IT,D,1000.0,0.0,,1.239120394634189
Frank,29,2021-03-07 05:55:23,3594,Operations,A,500.0,1.0,ok,1.555807053768257
Bob,65,2017-08-27 19:49:25,18008,,D,1500.0,0.0,excellent,0.2698596247971037
Bob,40,2018-10-28 04:23:42,6368,Operations,,1000.0,1.0,,1.7895138780013014
Dave,33,2020-03-20 04:55:31,4203,,D,1500.0,1.0,pending,-0.2117952684637396
Frank,67,2022-05-17 13:04:37,14245,Sales,,1500.0,1.0,,-1.3509350350737872
Bob,56,2021-07-29 07:06:08,19528,Finance,D,1000.0,1.0,ok,0.9794086512920264
Frank,65,2021-09-13 19:50:25,5930,Operations,C,1000.0,1.0,excellent,1.039193926481996
Frank,61,2023-06-08 13:12:09,13200,HR,C,1000.0,0.0,ok,-0.3950356637764262
Frank,50,2020-02-05 01:41:07,13078,,A,1500.0,1.0,excellent,-1.188290094680205
Alice,45,2022-09-09 06:37:24,5085,Finance,A,1000.0,1.0,ok,-0.0332098643283497
Eve,68,2019-04-03 01:48:46,17777,Finance,A,1000.0,1.0,pending,0.9781573272248576
Dave,49,2020-09-10 23:30:05,18640,Operations,C,0.0,1.0,needs review,-1.492189766343525
Bob,46,2021-03-26 18:36:43,18245,,C,1500.0,1.0,excellent,-1.630079693304268
Alice,68,2021-01-01 02:04:47,5652,HR,D,1000.0,1.0,pending,-0.4652692677208742
Dave,53,2020-05-27 16:32:45,12577,,,1500.0,0.0,excellent,-2.208340846933535
Alice,61,2017-12-30 06:27:01,19243,Sales,C,1000.0,0.0,excellent,-0.4705585989894543
Alice,50,2020-05-26 02:45:14,8624,Sales,A,0.0,0.0,excellent,1.1188204828336712
Eve,21,2018-02-11 01:40:05,4591,Operations,,1000.0,1.0,pending,-0.1090239718109106
Eve,34,2021-08-24 01:21:42,14761,Sales,C,1000.0,1.0,pending,-0.8085594801160256
Bob,61,2019-10-05 16:44:04,3069,Finance,B,1000.0,1.0,pending,1.182508129740901
Frank,23,2023-10-22 06:21:41,4815,Sales,C,1000.0,0.0,ok,0.3779180148592282
Eve,48,2021-04-27 22:25:07,10017,,A,500.0,1.0,ok,0.1095553405551288
Carol,66,2020-04-15 15:58:12,12171,Finance,,500.0,0.0,ok,-1.991789165363899
Bob,40,2020-08-16 06:17:03,7356,Operations,B,1000.0,0.0,ok,2.059481376963092
Eve,21,2020-12-15 03:42:51,10457,Finance,B,1000.0,1.0,ok,0.0030406869636824
Frank,37,2018-05-06 12:42:46,6679,,C,500.0,1.0,pending,0.2634804374746232
Dave,62,2023-06-06 17:53:58,18764,Finance,B,500.0,0.0,needs review,-0.5544401334952018
Eve,35,2019-01-23 19:54:12,7624,HR,D,1500.0,1.0,excellent,-0.9500557619070348
Eve,25,2023-05-22 13:07:25,6061,,B,1500.0,1.0,,-1.2212135032675395
Bob,28,2022-05-31 13:29:15,18958,,B,1500.0,0.0,pending,-1.3317294104204094
Frank,29,2021-05-30 04:33:45,18114,Finance,A,500.0,1.0,ok,-0.611403643828901
Frank,28,2022-12-20 10:45:42,3589,Finance,C,1500.0,1.0,excellent,-1.016708918226431
Eve,26,2019-07-20 00:30:08,7485,Sales,A,1500.0,1.0,needs review,-0.7076155706968973
Frank,20,2020-01-21 19:18:02,3995,IT,C,1000.0,1.0,needs review,2.549975735952742
Frank,41,2020-03-05 04:02:03,16425,Sales,D,1500.0,1.0,ok,-0.8325137570168831
Dave,22,2018-08-18 08:41:44,5192,Finance,C,0.0,1.0,excellent,0.4199302120016721
Frank,58,2020-08-22 06:08:44,3642,HR,D,0.0,1.0,,0.2127023975360786
Dave,33,2023-07-25 08:30:50,12832,Operations,D,1500.0,1.0,ok,0.6688063805117325
Bob,19,2017-07-20 19:39:48,13083,IT,A,1000.0,0.0,pending,0.2170143445495984
Frank,58,2020-07-12 08:53:04,7468,Sales,B,1000.0,1.0,needs review,-1.555711044123586
Eve,66,2023-04-05 20:00:59,12555,HR,B,0.0,0.0,pending,-0.1688665672779341
Carol,57,2021-03-20 16:50:57,16804,Sales,B,1000.0,0.0,needs review,-0.3644020420207766
Carol,49,2021-12-09 07:19:07,11662,,D,1500.0,1.0,ok,-2.092102947801103
Bob,48,2023-04-26 15:14:59,8546,HR,C,1500.0,1.0,pending,1.015312918695127
Alice,41,2022-11-17 18:29:19,11683,,C,1000.0,0.0,ok,1.1018253607131192
Bob,25,2019-06-18 15:54:45,8303,Operations,,500.0,1.0,pending,1.57829885723528
Carol,61,2020-12-01 20:34:55,11776,Finance,B,0.0,1.0,needs review,-0.9640175030424512
Alice,34,2018-10-07 21:02:58,13826,IT,B,0.0,1.0,excellent,-1.6506238934519546
Dave,37,2020-03-17 00:05:41,11260,HR,,500.0,1.0,excellent,0.3506512893255747
Dave,22,2020-06-26 11:09:03,12297,IT,,1000.0,1.0,ok,0.7896050644563761
Dave,46,2021-02-14 12:45:08,6896,Sales,A,1000.0,1.0,ok,1.0752088417030994
Bob,59,2019-07-12 22:39:36,12793,Finance,D,1000.0,1.0,ok,1.5953843416228422
Frank,38,2019-07-12 09:03:50,19973,Sales,,1000.0,1.0,needs review,1.8019342899372328
Eve,43,2023-05-31 14:17:12,4470,Finance,B,0.0,1.0,,-0.3715184972068214
Frank,19,2017-10-29 21:08:53,5298,Operations,C,1500.0,1.0,excellent,1.26330915462574
Dave,19,2020-04-02 08:56:31,9086,HR,B,1000.0,1.0,,0.6469963208626756
Alice,24,2022-11-29 21:31:46,18049,Sales,A,1500.0,1.0,pending,-0.0373301625788263
Alice,18,2020-06-18 10:09:02,15561,HR,C,1000.0,1.0,,0.2915565661742243
Bob,23,2018-01-08 12:33:05,7370,Sales,A,500.0,1.0,,1.5424243138858142
Dave,22,2022-10-24 15:20:35,9163,IT,A,0.0,0.0,excellent,-1.034303393077988
Eve,21,2022-09-25 02:54:52,7981,Finance,D,1000.0,0.0,,-0.1070859736844244
Alice,57,2018-11-06 05:07:41,10483,Operations,A,0.0,0.0,ok,0.4711578502700731
Frank,67,2023-05-09 14:52:23,11397,,,1500.0,1.0,needs review,-0.764231901614435
Frank,58,2020-08-20 03:22:03,18718,Operations,A,1000.0,0.0,,0.1020984590253607
Frank,24,2021-01-31 14:01:51,3192,Finance,A,1000.0,0.0,,0.8622110497689605
Carol,51,2023-01-30 16:35:53,3348,HR,A,1500.0,1.0,excellent,0.5337758641908682
Frank,34,2017-07-17 07:43:30,16443,,A,1000.0,1.0,needs review,-1.9620910967332428
Alice,60,2021-04-17 02:24:23,15990,Operations,D,500.0,1.0,,1.7179503929142423
Carol,52,2017-07-27 21:53:55,7025,IT,B,0.0,1.0,,-0.1856193168755011
Dave,50,2018-04-25 15:24:28,16231,Sales,B,500.0,0.0,ok,-1.5903870272716507
Frank,59,2020-03-28 06:17:27,19715,IT,B,500.0,1.0,needs review,0.2194643909536445
Carol,31,2023-02-26 10:08:53,13285,Sales,C,0.0,1.0,,0.4167567361714162
Frank,21,2021-06-16 01:53:45,15730,,C,500.0,1.0,pending,-0.003857599606472
Frank,49,2020-09-28 20:33:40,7325,Sales,,1500.0,1.0,excellent,-0.4854903501638024
Bob,34,2020-11-04 23:57:46,5413,Operations,A,500.0,1.0,pending,-2.1082079223720798
Frank,43,2022-05-01 01:36:34,18066,Finance,A,500.0,0.0,needs review,-1.1908739646307145
Eve,26,2023-09-16 08:58:53,17196,HR,B,500.0,0.0,needs review,0.1410336270856539
Bob,34,2017-09-03 20:04:44,6785,Operations,D,1000.0,1.0,needs review,-0.1110425910298524
Bob,64,2023-09-04 07:23:54,9735,Finance,A,1500.0,1.0,excellent,-0.1350540234460924
Dave,46,2018-09-05 16:18:20,7827,,A,1000.0,1.0,excellent,0.1968972680918691
Bob,57,2018-06-05 22:08:26,6783,IT,A,1000.0,1.0,ok,-0.6509448446472224
Alice,66,2022-10-18 20:57:00,18581,HR,B,500.0,1.0,pending,-0.4692304341388983
Alice,29,2019-12-28 14:18:05,15155,IT,B,1000.0,1.0,,0.1653822132396182
Carol,27,2023-08-04 19:42:54,5093,IT,,500.0,1.0,pending,0.3726786096389261
Dave,67,2022-10-06 13:26:11,6316,Operations,,1500.0,0.0,excellent,-0.4507232763653228
Alice,18,2022-12-23 11:06:21,11423,Sales,C,1000.0,1.0,ok,-0.3310885714981223
Dave,61,2019-07-15 13:20:52,7510,Operations,C,0.0,0.0,,1.2905929723060765
Carol,41,2017-08-29 23:44:04,13786,HR,,0.0,1.0,excellent,0.1986537358975885
Carol,50,2017-08-16 13:10:01,10969,HR,B,1000.0,0.0,pending,-1.0966341097270351
Dave,47,2020-11-16 02:45:38,11581,,,0.0,1.0,excellent,0.4908507602704426
Alice,68,2018-06-17 19:26:09,15190,HR,C,500.0,1.0,needs review,-0.677985341520508
Dave,55,2020-05-29 12:58:39,13675,Sales,A,500.0,0.0,excellent,-0.211777220557463
Carol,22,2017-08-15 19:59:48,19870,IT,,1500.0,1.0,needs review,-0.7554595629796229
Carol,26,2023-08-09 16:27:42,12632,Operations,B,500.0,0.0,pending,0.6191480811593605
Bob,23,2022-06-26 21:25:32,15776,,C,0.0,0.0,needs review,0.0080024230533983
Frank,43,2017-09-05 07:41:32,8973,Operations,A,1000.0,0.0,pending,0.4861297402267793
Frank,53,2018-03-25 20:21:18,16683,Sales,C,1000.0,1.0,needs review,-1.2860905230898156
Dave,54,2022-08-27 22:57:52,16638,Sales,A,500.0,1.0,ok,-0.0540442107615751
Carol,43,2019-08-05 16:00:06,7949,Operations,B,1000.0,0.0,ok,1.2840571640184018
Carol,48,2019-01-31 04:16:16,6763,Operations,A,1000.0,0.0,excellent,-1.5531318199196762
Eve,28,2019-05-29 08:04:16,13949,Finance,C,1500.0,1.0,,0.225726658942062
Dave,53,2022-10-10 02:46:37,16386,Sales,C,0.0,0.0,pending,-0.8073335878913764
Dave,24,2018-09-17 06:06:44,3234,Operations,B,500.0,1.0,excellent,0.201356927596015
Carol,40,2019-08-11 19:31:10,16661,Sales,A,1500.0,1.0,excellent,-0.1117045011515405
Alice,54,2022-04-30 01:10:14,15162,Finance,,0.0,0.0,excellent,-2.148150664446151
Carol,27,2018-06-16 13:04:11,15560,IT,C,1500.0,0.0,pending,-0.5644681689532425
Eve,18,2021-07-13 06:17:45,7118,Finance,A,500.0,1.0,excellent,0.38944411189814
Alice,22,2017-08-09 16:24:14,15615,HR,,1500.0,1.0,pending,0.1868512919221562
Frank,25,2021-11-02 20:11:21,10071,Finance,A,0.0,0.0,pending,-0.9191188199701352
Frank,34,2018-10-09 01:47:06,15764,HR,,1500.0,0.0,,0.6399875481406272
Carol,45,2019-03-18 07:12:53,9926,HR,D,500.0,1.0,needs review,-0.714234219987453
Bob,19,2023-06-29 12:51:26,6350,IT,D,1500.0,1.0,needs review,-0.5686713314306273
Frank,46,2019-09-20 23:32:46,12608,IT,C,0.0,1.0,ok,-0.3908579142264936
Dave,63,2020-03-14 17:27:24,6413,,C,1000.0,1.0,ok,-0.0585734697705508
Bob,19,2020-03-28 06:01:33,14497,Sales,A,1000.0,1.0,ok,0.352353022143938
Frank,47,2018-01-20 10:04:09,12597,Finance,D,0.0,1.0,ok,0.6531616014753291
Frank,20,2022-05-10 20:35:06,13075,Sales,B,500.0,0.0,pending,-1.3378743519878518
Frank,36,2023-04-13 09:40:15,7689,,A,1000.0,1.0,ok,0.4421439142617054
Carol,22,2017-09-14 18:28:55,11536,Finance,B,1000.0,1.0,pending,-0.6099831060119453
Eve,37,2019-02-16 14:43:02,3396,Sales,D,1000.0,1.0,needs review,0.4536086426767094
Bob,45,2017-11-20 18:40:11,14754,Operations,A,0.0,1.0,excellent,0.4822514887176858
Frank,46,2021-12-11 04:02:38,10276,HR,C,1000.0,0.0,,-0.7962231248457639
Frank,23,2023-07-31 14:44:54,8049,HR,,500.0,0.0,needs review,-0.8407372939188764
Eve,53,2023-06-17 01:05:26,9995,Operations,B,1000.0,0.0,ok,1.0247741882605377
Frank,60,2018-08-07 06:51:47,19695,Operations,,1500.0,1.0,ok,-3.3981901558023897
Carol,60,2023-06-24 14:42:34,19241,,A,0.0,1.0,ok,-0.6505633014281729
Alice,65,2023-04-12 13:31:31,19781,Sales,B,0.0,1.0,,0.2855384853395383
Frank,68,2018-10-25 17:45:12,7222,Finance,D,1000.0,1.0,needs review,-2.094832245629714
Alice,28,2019-07-19 23:47:52,10841,Sales,A,0.0,0.0,excellent,0.2782763780347569
Alice,54,2023-01-21 21:00:23,10174,,B,1000.0,1.0,,0.8167105225034674
Alice,45,2019-05-04 03:32:35,7896,Finance,B,500.0,1.0,,-0.8438204978808945
Alice,40,2021-11-16 17:05:34,19938,HR,C,1500.0,1.0,ok,0.0379915308258184
Frank,62,2020-11-23 16:31:02,11847,,C,0.0,1.0,excellent,1.286720436349203
Eve,36,2022-10-09 12:36:32,17708,,,500.0,1.0,ok,-0.1589280045273818
Alice,67,2020-12-25 13:43:03,18030,IT,C,0.0,0.0,ok,1.3392430328056817
Eve,66,2017-10-15 01:49:06,13057,Operations,,0.0,1.0,ok,0.8698488671557479
Frank,42,2022-02-11 08:56:52,12040,,,1000.0,0.0,ok,0.0079467053935528
Bob,68,2021-10-02 16:35:45,7935,IT,D,0.0,1.0,,1.1414045860296034
Eve,39,2021-12-10 08:08:55,5518,Finance,D,500.0,1.0,pending,-0.4824866333895427
Dave,49,2019-02-27 21:51:06,14502,IT,,1000.0,0.0,,-0.861353510289731
Alice,58,2023-09-28 20:17:03,5062,Sales,,500.0,1.0,excellent,0.3832686004523561
Dave,42,2023-02-14 18:49:39,10186,IT,D,1000.0,1.0,ok,-0.6794601109992638
Eve,27,2021-08-03 05:02:40,18117,Operations,,0.0,1.0,pending,-0.689533577294724
Carol,52,2020-08-28 04:40:57,15332,IT,C,1000.0,1.0,,-0.1743027248288627
Eve,59,2021-10-30 04:08:49,6891,Operations,,1000.0,1.0,excellent,0.8341786700095227
Carol,25,2018-08-12 11:57:31,8589,Finance,B,1000.0,1.0,needs review,-0.6413449815563136
Eve,27,2021-08-20 22:17:31,14207,Sales,A,0.0,0.0,pending,-0.788052350947494
Alice,48,2017-11-29 12:13:27,19580,Sales,D,1000.0,1.0,needs review,-0.0852889561982772
Frank,20,2018-05-30 03:21:58,17820,Finance,D,1500.0,1.0,,-0.6372770642773641
Alice,36,2018-07-30 06:35:57,17462,,B,1500.0,0.0,needs review,2.067584810603141
Frank,58,2022-01-05 15:32:21,11030,IT,,1500.0,0.0,ok,-0.0945701016723524
Alice,66,2018-08-23 05:38:39,3076,HR,B,1000.0,1.0,ok,-0.0215803199101828
Eve,62,2022-04-28 15:11:43,3827,,B,1000.0,1.0,needs review,-0.2261553322738194
Alice,68,2020-02-10 09:36:50,18777,HR,C,1500.0,1.0,excellent,-0.7728549544596217
Dave,63,2022-06-22 11:46:15,9474,HR,C,1500.0,1.0,excellent,-0.6435002159521921
Bob,27,2019-09-12 03:53:22,19104,Sales,A,1500.0,0.0,needs review,-1.268824502705915
Carol,59,2020-10-18 18:45:50,8186,Finance,B,500.0,1.0,pending,-1.3778673353857596
Carol,52,2019-05-22 23:59:07,6512,IT,D,1000.0,1.0,needs review,0.4647604791571696
Eve,31,2019-08-15 04:25:40,18226,IT,C,0.0,0.0,pending,0.1526717849070772
Bob,61,2020-09-20 01:49:50,9906,Sales,B,1500.0,0.0,excellent,-0.1472191890628672
Dave,49,2020-06-19 18:28:54,14212,,,0.0,0.0,excellent,-1.3390758033649368
Dave,31,2019-05-22 07:51:11,19002,Sales,A,500.0,1.0,needs review,-2.0347988194292705
Bob,33,2017-11-28 02:40:47,7461,HR,,500.0,1.0,pending,-0.5423585280626072
Carol,23,2020-07-09 05:50:32,12905,Sales,D,1500.0,1.0,pending,0.4607581623258191
Dave,35,2021-09-15 20:23:03,19414,Sales,B,1500.0,1.0,ok,-0.6288826524592613
Carol,44,2018-10-11 22:37:31,18165,Operations,A,1500.0,1.0,pending,-1.17169780549555
Dave,58,2022-04-24 10:24:13,5888,,,0.0,1.0,ok,0.5831823333936732
Frank,37,2022-03-19 19:00:49,14562,HR,C,1000.0,0.0,ok,0.4061962078467189
Alice,65,2023-06-07 12:13:00,17679,IT,D,1500.0,1.0,excellent,1.4243143291156417
Dave,47,2018-10-01 18:32:27,6475,Operations,D,500.0,1.0,excellent,0.0408657181573269
Bob,39,2019-01-11 11:42:14,14149,HR,D,1500.0,1.0,needs review,0.3425066266139117
Carol,30,2022-07-24 14:21:08,3068,HR,D,0.0,0.0,pending,-0.451287022286438
Frank,19,2018-06-25 09:33:05,3202,,D,1000.0,1.0,pending,-0.5215575896365019
Dave,61,2023-09-08 08:27:47,16997,Operations,B,1500.0,1.0,excellent,0.8150108032994221
Eve,41,2018-08-09 17:22:07,15057,,B,500.0,1.0,excellent,0.3754594707755745
Alice,52,2020-03-11 14:41:24,6479,,C,1500.0,0.0,pending,0.2374192648301933
Bob,53,2019-07-19 13:35:13,17898,Operations,C,0.0,1.0,,-0.0677455158351625
Alice,20,2018-07-31 20:28:24,19590,Finance,,1500.0,1.0,needs review,-0.3875468154402062
Bob,20,2020-02-21 13:58:14,6531,IT,A,1500.0,0.0,pending,-0.0344235352061574
Eve,59,2018-07-24 16:54:21,10357,Finance,,1500.0,1.0,ok,-1.5705397188694274
Bob,28,2023-01-23 20:30:31,11233,HR,B,500.0,1.0,ok,-0.0540008588364073
Alice,47,2022-01-18 10:27:11,16517,,,1000.0,1.0,needs review,-0.7658373707315638
Dave,56,2019-10-17 20:04:56,19075,Sales,C,1500.0,0.0,,-1.8110209990489767
Eve,47,2020-12-23 19:16:00,8897,Sales,,500.0,0.0,excellent,0.3506536260312544
Carol,59,2020-02-14 03:31:19,11369,IT,A,1500.0,0.0,excellent,0.8610244573728295
Eve,69,2022-11-16 17:22:14,15932,,D,0.0,1.0,,1.589490718826554
Frank,36,2023-10-04 01:55:45,4244,Finance,B,1000.0,1.0,ok,-0.7444627028529079
Carol,47,2021-10-31 02:13:52,15707,,B,0.0,1.0,excellent,-0.523713608337791
Bob,32,2022-01-30 03:36:04,13647,Finance,B,1500.0,1.0,needs review,-0.5782018891059829
Alice,40,2019-04-29 17:04:11,15687,IT,A,1500.0,1.0,needs review,-0.3884074472051149
Alice,58,2021-01-14 22:56:43,8095,,D,1000.0,1.0,ok,1.4039417730799992
Alice,54,2018-04-17 10:51:51,8176,HR,B,0.0,1.0,needs review,-0.637042987509038
Bob,61,2023-10-10 04:55:47,3931,Finance,B,500.0,0.0,excellent,0.7933780499299227
Frank,55,2021-10-11 23:48:17,17846,IT,,500.0,1.0,pending,0.4550999576380809
Frank,25,2021-01-14 08:15:33,6660,IT,D,1500.0,0.0,excellent,-0.5635812113496587
Alice,65,2020-03-16 16:40:32,4328,Operations,A,1000.0,0.0,,0.4482801286840606
Eve,21,2018-12-03 18:10:35,15593,IT,A,1000.0,1.0,excellent,-0.7155358203364592
Frank,26,2017-11-05 16:10:23,4475,IT,C,1000.0,1.0,,0.3144270224017091
Frank,58,2018-10-05 19:37:45,10893,IT,A,1000.0,0.0,ok,1.6725651787154905
Dave,41,2023-09-16 22:15:58,9763,Operations,D,1000.0,0.0,excellent,0.6288750109117976
Eve,35,2019-08-24 01:27:00,13819,Operations,A,1500.0,1.0,,-0.451193675991009
Alice,43,2023-02-12 16:51:57,11757,Finance,,1500.0,1.0,excellent,-1.3411316771731625
Eve,60,2023-01-21 17:48:15,7004,Finance,B,0.0,1.0,pending,-1.104228242046445
Carol,37,2019-05-28 07:08:40,17069,Finance,B,0.0,1.0,needs review,-0.7884726883962888
Bob,43,2021-11-11 16:32:08,4127,Finance,B,500.0,1.0,excellent,-0.0964356434839262
Carol,50,2018-02-16 13:22:53,5801,Operations,B,1000.0,0.0,needs review,-1.434366650878725
Eve,23,2018-05-07 06:23:45,6677,,B,1000.0,1.0,pending,-0.4193191790239469
Carol,52,2021-04-17 21:08:28,7824,Finance,,0.0,1.0,ok,0.6251915808512589
Eve,61,2018-08-27 18:31:14,5962,IT,B,500.0,0.0,,0.155758775216527
Carol,29,2023-10-24 12:24:06,10264,Operations,,0.0,1.0,needs review,0.4478698935254667
Dave,41,2020-12-30 22:20:40,5874,Operations,B,0.0,1.0,needs review,0.7540290556584168
Bob,53,2023-04-13 18:20:20,7551,,A,0.0,0.0,excellent,0.0780365572059888
Alice,46,2018-03-17 10:13:29,19899,Sales,D,1500.0,1.0,excellent,-1.0476468325048305
Frank,61,2018-03-19 10:45:16,12189,Operations,,1000.0,1.0,needs review,-0.4663971965795818
Frank,43,2020-05-18 15:55:40,19135,HR,A,500.0,1.0,ok,-0.3091686715265685
Carol,18,2023-02-19 17:00:32,9297,HR,B,1000.0,1.0,pending,-0.0385439360758924
Alice,55,2022-10-22 20:22:03,18345,Finance,A,0.0,1.0,ok,-2.743680493264402
Bob,21,2023-07-25 17:19:39,9845,Sales,D,0.0,0.0,,-1.0462156270893432
Bob,67,2021-11-02 16:48:11,17953,Sales,,1500.0,1.0,excellent,0.8513352956574544
Alice,37,2023-05-08 00:30:17,11173,Operations,A,0.0,1.0,ok,-2.501890616980526
Alice,57,2017-08-16 04:15:00,13313,Sales,D,0.0,0.0,needs review,-0.1613310499505986
Dave,35,2018-03-05 20:30:16,15763,Finance,A,1500.0,1.0,excellent,0.3545439280958506
Eve,46,2021-12-24 04:19:28,15836,Finance,,1000.0,1.0,needs review,1.0222433809835991
Eve,26,2019-06-23 04:42:31,18158,HR,B,0.0,0.0,,-1.1213721119180382
Eve,29,2023-06-13 01:45:13,18621,IT,C,1000.0,1.0,pending,0.3087424427521572
Carol,62,2023-06-23 16:56:30,10014,Finance,D,1000.0,1.0,pending,0.9864843035534578
Eve,29,2022-11-15 07:46:04,19307,,B,1000.0,0.0,excellent,-0.2904391801293948
Carol,34,2023-03-29 08:04:14,5571,Finance,A,1000.0,0.0,needs review,1.0597023128716423
Carol,34,2018-06-17 02:25:53,3853,HR,C,1000.0,1.0,,0.0234874337050281
Eve,40,2018-05-03 03:28:33,6196,Sales,A,1000.0,1.0,ok,0.4220214935530036
Dave,45,2022-02-28 21:53:48,13750,Sales,B,1500.0,1.0,ok,0.0149237354935806
Bob,66,2019-05-19 02:30:54,11795,IT,D,500.0,1.0,,0.1385913911062482
Eve,45,2022-05-21 06:42:21,6194,Finance,C,1000.0,1.0,pending,1.0293479278281092
Eve,27,2022-07-08 21:39:33,9897,HR,B,0.0,1.0,excellent,-0.2641394290577559
Frank,55,2018-06-16 23:47:27,8427,Finance,A,500.0,1.0,needs review,0.8905860130067025
Eve,51,2018-06-03 17:48:07,11415,Finance,,1000.0,1.0,excellent,-0.5848084613223486
Frank,62,2020-12-15 07:28:34,6885,Sales,B,1000.0,0.0,pending,-0.3271869256810225
Alice,51,2021-10-24 10:02:58,19278,IT,D,1000.0,0.0,,0.5527435818405981
Alice,20,2018-03-29 02:02:58,5052,Sales,C,0.0,1.0,,0.4867677167391358
Dave,53,2022-05-28 03:57:56,11338,HR,A,1000.0,0.0,pending,0.5471466853886195
Bob,31,2020-03-19 00:04:45,4563,IT,A,0.0,0.0,,1.61567042552303
Bob,43,2023-02-11 17:05:54,14586,Sales,,1500.0,1.0,needs review,-0.0110181728955944
Frank,68,2018-03-18 19:35:35,5507,HR,,1500.0,0.0,pending,1.4432258430932707
Bob,50,2020-11-14 03:02:06,8616,Sales,B,1000.0,0.0,excellent,-0.5098147979030069
Dave,38,2018-05-17 07:59:59,9692,IT,,1000.0,1.0,,-0.7978202011268973
Carol,48,2023-06-30 18:18:31,14227,Sales,,1500.0,1.0,needs review,1.0567162654535105
Alice,31,2019-04-17 12:48:19,10061,Finance,B,1500.0,1.0,pending,1.01959130981999
Carol,67,2018-11-27 07:18:25,19161,Finance,B,0.0,1.0,ok,-1.4488787444882485
Frank,63,2023-09-06 20:38:07,4876,HR,A,1500.0,0.0,pending,-0.6100637648260367
Frank,42,2021-06-18 08:12:32,18123,HR,A,1500.0,1.0,pending,1.3590479097571515
Dave,64,2021-07-12 03:04:07,16394,,D,1000.0,0.0,needs review,0.7813331427569007
Bob,25,2019-06-04 11:11:17,16845,IT,,500.0,1.0,,1.1586178133259288
Eve,27,2021-07-08 06:47:13,16435,Operations,D,500.0,1.0,,0.6749292920902706
Alice,48,2020-11-02 11:18:00,4709,IT,,1000.0,1.0,,0.9442938980852555
Frank,32,2018-07-07 04:08:10,17204,Sales,D,500.0,0.0,needs review,-1.270431089182691
Eve,61,2018-01-18 04:39:45,14152,Operations,C,500.0,0.0,pending,0.2308579850342023
Alice,34,2019-12-15 18:47:31,14656,,C,1000.0,0.0,needs review,-1.7896305132592278
Bob,41,2022-08-06 08:23:45,3259,Operations,A,1500.0,1.0,needs review,-0.2229660477345012
Frank,26,2022-04-28 20:05:28,12070,HR,A,1000.0,1.0,excellent,0.7295951497311092
Alice,65,2020-06-10 15:58:58,14772,,B,1000.0,1.0,needs review,0.0569393960051198
Dave,42,2019-03-03 08:19:11,7337,Operations,C,1000.0,1.0,needs review,-0.2737519066541596
Eve,57,2021-12-25 00:41:17,19113,Sales,A,1500.0,1.0,pending,-0.0391628250405778
Alice,44,2023-09-10 15:36:00,4245,Operations,B,1500.0,1.0,needs review,0.4620397949938319
Alice,30,2018-06-16 09:31:12,5327,Sales,D,1000.0,0.0,pending,0.5439815413692632
Frank,59,2023-09-13 22:52:29,9580,Finance,A,0.0,0.0,needs review,0.7421912083866957
Alice,68,2018-04-27 19:07:36,11699,Operations,C,0.0,1.0,ok,-0.8150017410134107
Dave,53,2022-05-09 18:11:26,9699,Operations,A,500.0,1.0,needs review,-1.8210389806711416
